Filename,Coupling_eV,Diabatic_E1_Ha,Diabatic_E2_Ha,Energy_Gap_eV,Total_Energy_Ha,Overlap_S12,Interlayer_Dist_Ang,FeFe_Dist_Ang,Min_HeavyDist_Ang,Max_HeavyDist_Ang,NN_Dist_1_Ang,Lateral_Slippage_Ang,dataset,split,J_cdft_eV,log10_J_cdft,dz,dx,dy,cos_theta,cos_4phi,sin_4phi,cos_4psi,sin_4psi,d_lateral,cos_4alpha,sin_4alpha,S12_b3lyp,S12_srsh_singlet,S12_srsh_cation,S12_qchem_truth,J_eht_eV,J_zindo_eV,J_dftb_eV,S12,S12_sq,absS12,log_absS12,log10_Coupling
geom_161.out,0.01961125598,-4501.01976336,-4501.01975167,0.0003181012677645,-9002.03951503,-0.03048164,2.9997448081617284,8.602325267042627,3.12839850201345,16.629328870119803,5.787887449579509,8.062352701656431,704_systematic,train,0.01961126,-1.707495,2.999745,7.076138,3.86391,1.0,1.0,-2.775558e-16,1.0,0.0,8.062353,-0.4154335,0.9096236,-0.003879768,-0.001967781,-0.002100808,,0.004304939,0.005373613,,-0.002100808,4.413394252864e-06,0.002100808,-2.677613637225877,-1.7074503034883748
47_ang_xy_job_003.out,0.01958132344,-4501.02361458,-4501.02361399,1.6054729455208872e-05,-9002.04722857,0.0398152839,4.69993287400053,5.485435260760991,4.70014523470286,11.940367359114209,4.70014523470286,2.828538665086465,704_systematic,train,0.01958132,-1.708158,4.699933,2.038478,1.960928,1.0,1.0,5.134781e-16,1.0,0.0,2.828539,-0.9969944,0.07747386,0.001813146,0.00123361,0.001173846,,0.0005259572,0.01009924,,0.001173846,1.3779144317160002e-06,0.001173846,-2.930388875237332,-1.7081136031778201
44_ang_x_job_004.out,0.01956227546,-4501.02533309,-4501.02533291,4.898049698385876e-06,-9002.050666,0.0348946572,4.399899208668743,5.060632371551998,4.411333688557237,11.860641168132522,4.64325350686348,2.500177384418189,704_systematic,train,0.01956228,-1.708581,4.399899,2.49971,-0.0483616,1.0,1.0,-1.387779e-17,1.0,0.0,2.500177,0.9970078,-0.07730071,0.002058452,0.00142382,0.001389536,,-0.0007758804,0.01214932,,0.001389536,1.930810295296e-06,0.001389536,-2.857130196757714,-1.7085362310523604
42_ang_xy_job_010.out,0.01951329494,-4501.02160666,-4501.02160622,1.1973013123679266e-05,-9002.043212879998,-0.0371332008,4.199815410790851,8.839683252243827,4.288969140784299,16.12639118558768,6.501350261853303,7.778274263310833,704_systematic,test,0.01951329,-1.709669,4.199815,5.605464,5.392618,1.0,1.0,5.134781e-16,1.0,0.0,7.778274,-0.9970059,0.07732498,0.001902328,0.001323023,0.001222664,,0.0007228606,0.01089946,,0.001222664,1.494907256896e-06,0.001222664,-2.9126928745746663,-1.709624880721623
43_ang_xy_job_002.out,0.01941261276,-4501.02650327,-4501.02650293,9.251877152200905e-06,-9002.0530062,0.0375540488,4.299949654852916,4.794788837894741,4.307218956844428,11.205039699644084,4.355860101897213,2.121422392106365,704_systematic,test,0.01941261,-1.711916,4.29995,1.52889,1.47069,1.0,1.0,6.938894000000001e-17,1.0,0.0,2.121422,-0.9969906,0.07752235,0.002523383,0.001923878,0.001871694,,7.188326e-05,0.01554946,,0.001871694,3.5032384296359995e-06,0.001871694,-2.727765151612774,-1.7118712673827992
md_035.out,0.01941261276,-4501.02447121,-4501.02581226,-0.0364918479593827,-9002.05028347,-0.0351031472,4.600041196231083,5.541859509309578,4.131791873590077,12.496483616084404,4.660423273012978,3.090603147267845,slater_111_md,train,0.0194126,-1.711916,4.600047,-0.115799,3.088174,0.9846199,0.9227229,-0.3854639,1.0,-7.99867e-06,3.090344,0.988783,0.1493591,0.002005606,0.001203655,0.001147297,-0.03510315,-0.001813774,0.01145266,,0.001147297,1.316290406209e-06,0.001147297,-2.940324141646529,-1.7118712673827992
46_ang_xy_job_001.out,0.01929832488,-4501.02419829,-4501.02419829,0.0,-9002.04839658,-0.0357053696,4.599966435120479,4.812483766206386,4.602334903035632,10.761182586992936,4.808887940813344,1.4143227339490076,704_systematic,train,0.01929832,-1.71448,4.599966,1.019329,0.9804471,1.0,1.0,6.938894000000001e-17,1.0,0.0,1.414323,-0.996978,0.07768501,-0.00162669,-0.001058628,-0.0009946018,,0.000262614,0.008899142,,-0.0009946018,9.8923274056324e-07,0.0009946018,-3.0023507586935247,-1.7144353805049843
geom_350.out,0.01928199804,-4501.01083307,-4501.01040341,0.0116916501242416,-9002.02123648,0.0684210128,2.776990768876633,9.500108441570127,3.135194622425377,17.081440804772,6.778961786064958,9.085173783212182,704_systematic,test,0.019282,-1.714848,2.777112,7.1136,5.651712,2.106085e-05,0.9969957,-0.07745669,0.9969997,-0.07740601,9.085436,-0.8977794,0.4404453,-0.0009694345,-0.0003019172,-0.0002624862,,0.0004061772,0.01028444,,-0.0002624862,6.889900519044e-08,0.0002624862,-3.5808935226849794,-1.714802921330144
geom_183.out,0.01916226788,-4500.83589432,-4500.87499816,-1.064070231783616,-9001.710892480001,0.0428684707,4.838949206633904,8.516480250278574,2.415157771017248,16.415531873729616,5.680115453575042,7.008209930431744,704_systematic,train,0.01916227,-1.717553,4.838899,7.00029,-0.3396502,0.2587735,0.9758127,0.2186082,0.9970126,-0.07723851,7.008525,0.9812553,-0.1927125,0.001107509,0.006148289,0.005681719,,0.01187829,0.03297802,,0.005681719,3.2281930794961e-05,0.005681719,-2.245520248848357,-1.7175077671609644
geom_2.out,0.0189391344,-4501.0181573,-4501.01754782,0.0165848040745511,-9002.03570512,-0.0836767143,0.224246359934219,9.753209118162085,3.3834722375985296,17.190877654977363,6.968522827436242,9.750630834600203,704_systematic,train,0.01893913,-1.72264,0.2239914,7.129908,-6.651603,1.625304e-09,0.996999,0.07741408,0.996999,0.07741408,9.750868,-0.990387,-0.1383243,9.415214e-05,-0.0008390966,-0.0007304018,,-0.0001760175,0.0115934,,-0.0007304018,5.3348678944324e-07,0.0007304018,-3.136438164603826,-1.7225940143028107
geom_246.out,0.0188302888,-4501.01534914,-4501.0924345,-2.09760056512135,-9002.10778364,0.024154734,4.967813475250607,4.969113983619213,2.8914528106645623,10.58063317555547,3.975234463332824,0.1136796257844719,704_systematic,test,0.01883029,-1.725143,4.967832,0.1137496,0.004360825,0.8660086,0.9999455,-0.01043979,0.996983,-0.07762048,0.1138331,0.9882766,0.1526738,-0.01906628,-0.01614088,-0.01527648,,0.005971138,0.1925503,,-0.01527648,0.0002333708411904,0.01527648,-1.815976704153751,-1.725096894385695
40_ang_xy_job_006.out,0.0187622603,-4501.02799154,-4501.0279923,-2.0680668031309325e-05,-9002.05598384,0.0368729871,3.999953011207194,4.463182720884279,4.014334707295843,10.977210514087812,4.086567169067455,1.9799939161862343,704_systematic,train,0.01876226,-1.726715,3.999953,1.426963,1.372644,1.0,1.0,8.326673e-17,1.0,0.0,1.979994,-0.9969907,0.07752145,0.002797757,0.00256905,0.002530248,,-0.001338464,0.02194963,,0.002530248,6.402154941504001e-06,0.002530248,-2.596836909580196,-1.7266685510995576
43_ang_x_job_006.out,0.01852007884,-4501.02578797,-4501.02578728,1.8775865426687235e-05,-9002.05157525,0.0391332984,4.299858893690195,5.544366510251645,4.314084575028635,12.75553797059144,4.327416680769255,3.5001733520432,704_systematic,train,0.01852008,-1.732357,4.299859,3.499519,-0.06769223,1.0,1.0,-1.387779e-17,1.0,0.0,3.500173,0.9970089,-0.0772864,0.001477622,0.001011032,0.0009401633,,-0.002072836,0.009299162,,0.0009401633,8.839070306668901e-07,0.0009401633,-3.0267967053752267,-1.7323102715377767
40_ang_x2_job_011.out,0.01849558858,-4501.02504918,-4501.02504877,1.1156679756822997e-05,-9002.05009795,-0.0575977691,3.999782295322858,6.7201190465645775,4.01020003488604,14.464847075555276,4.244568426707243,5.400161255927625,704_systematic,test,0.01849559,-1.732932,3.999782,5.399152,-0.1044196,1.0,1.0,-1.387779e-17,1.0,0.0,5.400161,0.99701,-0.07727326,0.002271197,0.001853476,0.001871153,,0.004028747,0.01794959,,0.001871153,3.501213549409e-06,0.001871153,-2.727890699526552,-1.7328848842812843
geom_239.out,0.01839218526,-4501.01389951,-4501.01249013,0.0383512029331152,-9002.02638964,-0.0463345143,0.7757193464989217,7.8568997881734495,3.0515538748644104,14.004958914091825,5.367727466572796,7.818512248303208,704_systematic,train,0.01839219,-1.735367,0.7759743,7.273967,2.866507,-3.356131e-05,0.9969988,-0.07741667,0.996999,-0.07741408,7.818405,0.06917931,0.9976042,-0.000689054,-0.001093658,-0.001020342,,-1.53466e-05,0.0698625,,-0.001020342,1.041097796964e-06,0.001020342,-2.991254235834041,-1.7353194437623125
46_ang_xy_job_004.out,0.01837313728,-4501.02358095,-4501.02358023,1.9592198793543504e-05,-9002.04716118,0.0422096862,4.5999160935658745,5.801723881744114,4.601956491895594,12.492482566351654,4.656114606332195,3.535643071939483,704_systematic,train,0.01837314,-1.735817,4.599916,2.548046,2.45117,1.0,1.0,5.134781e-16,1.0,0.0,3.535643,-0.9969981,0.07742599,0.001545987,0.00105152,0.0009806421,,0.0003837353,0.008749089,,0.0009806421,9.6165892829241e-07,0.0009806421,-3.008489465526423,-1.7357694076329504
40_ang_xy_job_014.out,0.01823980142,-4501.02536204,-4501.02536114,2.449024849192938e-05,-9002.05072318,0.0417310574,3.9998993135489496,5.830951894845301,4.001000056160959,12.896594847889112,4.247073254289358,4.242735612959007,704_systematic,train,0.0182398,-1.73898,3.999899,3.057594,2.941415,1.0,1.0,5.134781e-16,1.0,0.0,4.242736,-0.9970018,0.07737844,0.00163702,0.001117985,0.001008548,,-0.0005029097,0.009899174,,0.001008548,1.017169068304e-06,0.001008548,-2.996303427076074,-1.7389322763072166
35_ang_36_36.out,0.01819898432,-4501.02370797,-4501.02370877,-2.1769112520451016e-05,-9002.047416739999,0.0324601406,3.499879177344837,6.178187436457395,3.5019393200054165,13.505409163390793,4.174855833115678,5.091251883769652,704_systematic,train,0.01819898,-1.739953,3.499879,3.669061,3.529708,1.0,1.0,-2.498002e-16,1.0,0.0,5.091252,-0.9970044,0.07734455,0.0003741669,0.001005823,0.001151324,,0.001333865,0.01894991,,0.001151324,1.325546952976e-06,0.001151324,-2.938802441752232,-1.7399051244772932
43_ang_xy_job_008.out,0.01757040098,-4501.02298575,-4501.02298505,1.9047976548972657e-05,-9002.0459708,-0.0398302304,4.299848971743707,7.680494775728969,4.327928678860132,14.868458382448395,5.575080019811375,6.364063074812709,704_systematic,train,0.0175704,-1.755218,4.299849,4.586323,4.412135,1.0,1.0,5.134781e-16,1.0,0.0,6.364063,-0.9970045,0.07734299,0.001893794,0.001354954,0.001331912,,-2.504071e-05,0.01239937,,0.001331912,1.773989575744e-06,0.001331912,-2.8755244679154126,-1.7551688952419966
44_ang_x_job_011.out,0.0174942090599999,-4501.02316421,-4501.02316355,1.7959507311206836e-05,-9002.04632776,0.0493727305,4.399758105951419,7.440430095095309,4.414268718576158,15.151596909870587,4.841306964963077,6.000177381470884,704_systematic,train,0.01749421,-1.757106,4.399758,5.999056,-0.1160214,1.0,1.0,-1.387779e-17,1.0,0.0,6.000177,0.99701,-0.07727306,0.001807733,0.00129743,0.001279506,,0.001015481,0.01139935,,0.001279506,1.6371356040359997e-06,0.001279506,-2.892957672891236,-1.7570560406093139
geom_467.out,0.0174561131,-4501.02229472,-4501.0227046,-0.0111534086321775,-9002.04499932,0.0268518349,2.999650513331397,9.701439684387054,3.100129137407021,18.007358534135427,6.1609755701106295,9.226051633698496,704_systematic,test,0.01745611,-1.758052,2.99965,9.04258,1.832109,1.0,1.0,-6.456756e-09,-0.7375989,0.6752391,9.226315,0.6969849,0.7170858,-0.001657224,-0.002227948,-0.001965704,,0.002149845,0.03219984,,-0.001965704,3.863992215616e-06,0.001965704,-2.7064818783709,-1.758002697316653
geom_216.out,0.0171976048,-4501.02117905,-4501.02118299,-0.0001072129206171,-9002.04236204,-0.0293695573,3.9996370044445566,9.853456852790291,4.046151944230469,17.94699634205401,6.421778567928048,9.00519382259359,704_systematic,train,0.0171976,-1.764532,3.999637,9.003958,-0.1675248,1.0,1.0,-6.456756e-09,-0.7375989,0.6752391,9.005516,0.9972325,-0.07434549,0.001821623,0.001375893,0.001232549,,5.595068e-05,0.01214977,,0.001232549,1.5191770374010002e-06,0.001232549,-2.909195805972937,-1.7644815318803038
43_ang_xy_job_010.out,0.01675950126,-4501.02148293,-4501.0214825,1.1700902001393842e-05,-9002.04296543,-0.033008879,4.299815410707304,8.887631855561976,4.386928571403916,16.152722206197936,6.56639301498928,7.778276636495,704_systematic,test,0.0167595,-1.775739,4.299815,5.605468,5.392617,1.0,1.0,5.134781e-16,1.0,0.0,7.778277,-0.9970058,0.07732668,0.00154635,0.001066375,0.0009852711,,0.0005256738,0.008849397,,0.0009852711,9.7075914049521e-07,0.0009852711,-3.00644425532079,-1.7756870859602158
40_ang_xy2_job_014.out,0.01668603048,-4501.02162725,-4501.02162691,9.251877152200905e-06,-9002.04325416,-0.0344576695,3.999798630439741,9.38083151964686,4.298061689948156,16.7284278601009,6.938705299066967,8.485376297839265,704_systematic,train,0.01668603,-1.777647,3.999799,6.115028,5.88286,1.0,1.0,-1.262879e-15,1.0,0.0,8.485376,-0.9970066,0.07731587,0.001504043,0.001044648,0.000944072,,0.001014651,0.008549463,,0.000944072,8.91271941184e-07,0.000944072,-3.024994882349654,-1.777594915695845
geom_37.out,0.01657446374,-4501.02162445,-4501.02162411,9.251877152200905e-06,-9002.04324856,0.0342983509,3.9997984737849728,9.388417968422583,4.30177572397725,16.736389137950276,6.945498237131732,8.493762659676065,704_systematic,train,0.01657446,-1.780561,3.999798,6.120507,5.889348,1.0,1.0,-6.456753e-09,-0.7375989,0.6752391,8.493823,-0.9970385,0.07690412,0.001490514,0.0010345,0.0009377613,,0.00100672,0.008399435,,0.0009377613,8.793962557776899e-07,0.0009377613,-3.0279076934450435,-1.7805081120250004
geom_211.out,0.01646561814,-4501.0220286,-4501.01864263,0.0921369840753066,-9002.04067123,-0.0601542851,0.9352478657823268,10.052563146207287,3.5102337229936698,17.486809266047736,7.243509997496242,10.00896284527196,704_systematic,train,0.01646562,-1.783422,0.9355334,7.287834,6.860392,0.7071067,0.9994866,0.03203918,0.9970123,-0.07724257,10.00887,-0.9927113,0.1205166,0.0003474362,0.0006326569,0.0005574076,,0.0007278982,0.009980111,,0.0005574076,3.1070323253776e-07,0.0005574076,-3.2538271133947823,-1.7833692122121783
52_ang_xy_job_000.out,0.01639758964,-4501.02150405,-4501.02152345,-0.0005279011704227,-9002.0430275,-0.0290596149,5.199983215137404,5.24785670536077,5.244151080937695,10.500619632697871,5.247856705360769,0.7072302045934333,704_systematic,train,0.01639759,-1.78522,5.199983,0.5097812,0.4902017,1.0,1.0,-1.526557e-16,1.0,0.0,0.7072302,-0.9969354,0.07822921,-0.001104227,-0.0007203324,-0.0006864943,,0.0003252405,0.006699132,,-0.0006864943,4.712744239324901e-07,0.0006864943,-3.163363063750643,-1.7851670189836009
48_ang_xy_job_003.out,0.01623976352,-4501.02317792,-4501.02317727,1.768742093754554e-05,-9002.04635519,-0.0333216912,4.799932873916984,5.571355310873647,4.800138250852782,11.980079910860365,4.800138250852782,2.828541038396128,704_systematic,test,0.01623976,-1.78942,4.799933,2.038482,1.960927,1.0,1.0,5.134781e-16,1.0,0.0,2.828541,-0.996994,0.07747855,0.001423999,0.0009599944,0.0009132341,,0.0004021524,0.007949082,,0.0009132341,8.3399652140281e-07,0.0009132341,-3.039417879924228,-1.7893668171254182
47_ang_xy_job_001.out,0.01612547564,-4501.02373424,-4501.02373419,1.3605556114271167e-06,-9002.047468429999,0.0306048718,4.6999664350369335,4.908156476723211,4.70227716746897,10.804304358476765,4.904626920296793,1.4143251074368393,704_systematic,train,0.01612548,-1.792487,4.699966,1.019333,0.9804463,1.0,1.0,6.938894000000001e-17,1.0,0.0,1.414325,-0.9969772,0.07769439,-0.00127902,-0.0008316706,-0.000781091,,0.000252374,0.00714899,,-0.000781091,6.101031502810001e-07,0.000781091,-3.1072983657003594,-1.7924336054203687
geom_236.out,0.01611186994,-4500.98820795,-4500.99108328,-0.0782417547448451,-9001.97929123,0.0458828555,6.775947723807335,6.957677362554261,2.6912133082682246,12.580620512951656,4.95057387353224,1.579812243790444,704_systematic,train,0.01611187,-1.792854,6.776203,1.236666,0.9828239,-3.356131e-05,0.9969988,-0.07741667,0.996999,-0.07741408,1.579647,-0.8980415,0.4399107,0.0005429935,-0.006167143,-0.005744357,,0.002428263,0.0676202,,-0.005744357,3.2997637343449e-05,0.005744357,-2.240758577340547,-1.7928001460021519
geom_82.out,0.01596764952,-4500.98600148,-4500.98223856,0.1023943212783266,-9001.96824004,0.0286865653,0.1100817851219343,8.227110165260338,2.622968312695752,15.046509912568164,5.5782988037900045,8.226373664739183,704_systematic,train,0.01596765,-1.796759,0.1096913,7.264273,-3.860294,-0.4999999,0.9970123,-0.07724237,0.9970127,0.07723755,8.226271,-0.3737352,-0.9275355,-0.003575345,-0.0001873298,-0.0002829937,,0.007098028,,,-0.0002829937,8.008543423969001e-08,0.0002829937,-3.5482232310883832,-1.7967046150575265
35_ang_34_34.out,0.0159050632999999,-4501.023324,-4501.02332465,-1.768742093754554e-05,-9002.04664865,0.0292061322,3.499885889552118,5.947268280479703,3.505545749380544,13.25247903867801,4.027681867687665,4.808409171453068,704_systematic,train,0.01590506,-1.798465,3.499886,3.465232,3.333612,1.0,1.0,-2.498002e-16,1.0,0.0,4.808409,-0.997004,0.07734992,0.0003241382,0.000559913,0.0006089688,,-0.001424617,0.01124996,,0.0006089688,3.708429993734401e-07,0.0006089688,-3.2154049567934364,-1.7984099907070834
geom_428.out,0.01566832412,-4501.0277442,-4501.02774305,3.1293100794937345e-05,-9002.05548725,-0.0407815507,3.9998387364097865,5.65685424949238,4.000622592672296,13.13062713350737,4.000622592672296,4.000161257088988,704_systematic,test,0.01566832,-1.804977,3.999839,3.999413,-0.07735567,1.0,1.0,-1.387779e-17,1.0,0.0,4.000161,0.9970094,-0.07728024,0.001005545,0.0007060552,0.0006223301,,-0.004631568,0.007499038,,0.0006223301,3.8729475336601e-07,0.0006223301,-3.205979192455923,-1.8049220206295777
md_045.out,0.01558396878,-4501.02451079,-4501.03045828,-0.1618395293839834,-9002.054969069999,0.0320358854,4.65521424471033,5.501319340924774,4.38066797235707,12.201859240085051,4.737720218990775,2.9314663270587,slater_111_md,train,0.01558396,-1.807322,4.655218,-1.525984,-2.503015,0.993755,0.9618551,-0.2735596,1.0,-1.136948e-05,2.931504,-0.5803577,-0.8143617,0.001611691,0.0011302,0.001072428,0.03203589,0.0002905047,0.009499997,,0.001072428,1.150101815184e-06,0.001072428,-2.969631855150712,-1.8072661980241622
44_ang_x_job_006.out,0.015510498,-4501.02493534,-4501.02493453,2.2041248391360568e-05,-9002.04986987,0.0325537675,4.39985889360665,5.622277118748239,4.4137677465516925,12.789592992710908,4.426793775296066,3.500177383555078,704_systematic,train,0.0155105,-1.809374,4.399859,3.499523,-0.06769299,1.0,1.0,-1.387779e-17,1.0,0.0,3.500177,0.9970089,-0.07728717,0.001196184,0.0008106475,0.0007535211,,-0.001434368,0.007498996,,0.0007535211,5.677940481452099e-07,0.0007535211,-3.1229045815450363,-1.8093182614860595
geom_39.out,0.0154152580999999,-4501.0987948,-4501.09795653,0.0228105002726595,-9002.19675133,-0.0454953306,1.93192779355517,6.453302042174766,2.7981063635889543,13.40907069676773,4.41412727697118,6.157334021151204,704_systematic,train,0.01541526,-1.812049,1.932088,6.156247,-0.1155199,0.7070967,0.00522205,-0.9999864,0.9969955,-0.07745895,6.157331,0.9971851,-0.07497942,4.370105e-05,0.0003979066,0.000378305,,0.0006542916,0.01927821,,0.000378305,1.43114673025e-07,0.000378305,-3.4221579175168038,-1.811992857019341
44_ang_xy_job_008.out,0.01534995074,-4501.02287985,-4501.02288138,-4.163344718490408e-05,-9002.045761230002,0.0366010781,4.399848971660162,7.73692445355388,4.427301508740962,14.897684272080676,5.652563951632923,6.364065448012066,704_systematic,train,0.01534995,-1.813893,4.399849,4.586327,4.412135,1.0,1.0,5.134781e-16,1.0,0.0,6.364065,-0.9970044,0.07734507,0.001533762,0.001077637,0.00105894,,-6.313585e-05,0.009799224,,0.00105894,1.1213539236e-06,0.00105894,-2.975128646099125,-1.8138364317965883
47_ang_xy_job_004.out,0.01533906618,-4501.02316366,-4501.02316299,1.8231643182116388e-05,-9002.046326650001,0.0354982643,4.6999160934823285,5.881326381013046,4.701913818148946,12.529647348213755,4.754930622764122,3.535645445208811,704_systematic,test,0.01533907,-1.814201,4.699916,2.54805,2.451169,1.0,1.0,5.134781e-16,1.0,0.0,3.535645,-0.9969978,0.07742975,0.001220471,0.0008247032,0.0007689307,,0.0002753469,0.006948836,,0.0007689307,5.9125442140249e-07,0.0007689307,-3.114112798728416,-1.8141444565539087
5_ang_08_08.out,0.01519484576,-4501.0219815,-4501.02198154,-1.088444489141693e-06,-9002.04396304,0.025288146,4.999973146993574,5.126402247190518,5.007715902454931,10.72170428013196,5.126402247190518,1.1314895179996884,704_systematic,train,0.01519485,-1.818304,4.999973,0.8155165,0.7843477,1.0,1.0,-2.775558e-17,1.0,0.0,1.13149,-0.9969659,0.07783983,-0.001141426,-0.0007473679,-0.0007087866,,0.0003116046,0.006649032,,-0.0007087866,5.023784443395599e-07,0.0007087866,-3.149484501006397,-1.8182465443697664
